customer_id,segment,region,avg_monthly_spend,payment_delay_days,customer_satisfaction,interaction_count,issue_resolution_time,debt_status,demand_cluster,churn_risk,debt_risk
1770,High-Value,Suburban,818.7203979974587,13,2.296183222465296,10,28.2326825288773,Default,1,1,1
1771,High-Value,Rural,999.0280380988172,119,9.017718530569415,43,2.0451911826908242,Default,1,0,1
1772,Low-Value,Suburban,1297.7556894221711,2,9.892072385631637,10,29.392566210736987,Paid on Time,1,0,0
1773,Medium-Value,Urban,1824.9580861769573,23,3.6004406551454524,8,2.700580323967021,Late Payment,0,1,0
1774,High-Value,Suburban,896.2667319748354,12,2.292424530892403,5,22.861649218657814,Paid on Time,1,1,0
1775,Medium-Value,Urban,1588.3020914167867,42,5.339910535805885,23,2.313628636030135,Paid on Time,0,0,0
1776,Low-Value,Rural,609.8456034218491,28,7.385752572189381,34,28.015281828686707,Paid on Time,2,0,0
1777,High-Value,Rural,1426.146402754866,71,6.511626172926748,47,4.151311005203035,Late Payment,0,0,0
1778,High-Value,Rural,103.00090004803255,50,9.559973638743514,32,2.4638913777869176,Paid on Time,2,0,0
1779,High-Value,Urban,1755.8637056322061,41,8.360000955744653,16,26.788689489923478,Paid on Time,0,0,0
1780,Low-Value,Suburban,157.72120191347875,30,8.82074948557602,4,3.778022633611125,Paid on Time,2,0,0
1781,Medium-Value,Rural,1454.23213404891,62,5.875004429641632,28,24.140007432622422,Late Payment,0,0,0
1782,High-Value,Urban,187.8905595964394,25,3.9454767399830506,48,22.66400457322423,Paid on Time,2,1,0
1783,Low-Value,Urban,605.8668288486065,17,7.315624094145212,44,18.36746311616262,Late Payment,2,0,0
1784,Medium-Value,Suburban,1044.6845667574507,81,4.951477359562556,14,11.96091888635989,Late Payment,1,0,0
1785,Low-Value,Rural,897.8835021616526,56,3.589788165060921,12,27.551835939356682,Default,1,1,1
1786,Medium-Value,Urban,464.4886177419201,6,2.3704361710506774,21,26.26135642017561,Default,2,1,1
1787,Low-Value,Suburban,734.248332247551,111,5.7508678710060614,48,13.361166217738294,Default,1,0,1
1788,Medium-Value,Rural,1482.6421031158375,101,6.348282104799269,16,7.720023733124798,Late Payment,0,0,0
1789,High-Value,Suburban,1371.5884759013318,47,6.119071143887575,44,8.90457841313402,Default,0,0,1
1790,Medium-Value,Suburban,236.44770915143982,79,2.0489352709019863,2,7.389383743514064,Default,2,1,1
1791,Low-Value,Urban,1519.9000685884841,118,6.1298858758486885,23,16.69630692005578,Default,0,0,1
1792,Low-Value,Urban,200.78717427435387,119,2.515726961246269,29,26.18762602853863,Late Payment,2,1,0
1793,Medium-Value,Urban,1131.5601392895903,59,6.973427489063221,46,23.434747048746942,Paid on Time,1,0,0
1794,High-Value,Suburban,594.1192212801623,32,4.8644559699898,43,24.06980333841773,Default,2,0,1
1795,High-Value,Urban,1216.611242363656,119,8.6390972896524,9,14.000366259289715,Default,1,0,1
1796,Medium-Value,Suburban,596.5239522877134,114,8.004391703144009,7,10.350900122153023,Default,2,0,1
1797,Medium-Value,Suburban,1971.420142289079,2,7.519438463649704,29,22.963317350446523,Default,0,0,1
1798,Low-Value,Urban,688.4835490823106,101,7.306633894008721,44,24.00564999978014,Late Payment,2,0,0
1799,High-Value,Rural,559.7252077815424,3,6.044392355302918,17,21.165257487940465,Paid on Time,2,0,0
1800,Medium-Value,Rural,629.0840527391574,99,1.550022185155099,9,1.9311065537257848,Paid on Time,2,1,0
1801,High-Value,Rural,1803.2984287926613,3,6.8994066117970085,6,18.10085595398603,Default,0,0,1
1802,Medium-Value,Suburban,1308.815774471755,41,5.202299598073437,44,11.064329048188654,Paid on Time,1,0,0
1803,Medium-Value,Suburban,1488.2997850994752,8,5.225992425941797,20,6.6895897217704565,Default,0,0,1
1804,High-Value,Suburban,1844.2199691792657,103,4.411199759196427,10,21.13746263692666,Default,0,0,1
1805,Medium-Value,Urban,1832.5577212055143,50,9.361638233575395,9,8.787257934896257,Paid on Time,0,0,0
1806,Medium-Value,Suburban,1503.9971084995823,16,3.245061402571891,12,27.472393609719816,Paid on Time,0,1,0
1807,Low-Value,Urban,475.8664147985135,16,3.849350080688017,33,9.644293139132651,Late Payment,2,1,0
1808,Medium-Value,Urban,1702.4093092825103,96,9.667367044620605,32,17.10023738966566,Default,0,0,1
1809,Medium-Value,Rural,487.1744649630211,19,8.291383617490283,34,25.005102745897375,Paid on Time,2,0,0
1810,Medium-Value,Rural,1511.5077467870208,13,1.1267777094658298,19,12.661431802794116,Late Payment,0,1,0
1811,Low-Value,Rural,1402.6458264352614,21,9.154968398756864,33,25.031080817989782,Paid on Time,0,0,0
1812,High-Value,Urban,1541.8888152668485,51,3.0398256894976328,48,21.98719552659121,Paid on Time,0,1,0
1813,Low-Value,Urban,1112.10279335625,26,7.353392852494571,16,27.705112639411485,Default,1,0,1
1814,Low-Value,Urban,1313.5797462735172,42,5.977657966304939,23,10.449202315103197,Late Payment,1,0,0
1815,High-Value,Suburban,1911.308152825085,2,5.831306952425056,26,4.045813878623836,Default,0,0,1
1816,Low-Value,Urban,292.0683289310083,87,7.461291910534473,45,13.480135439982396,Paid on Time,2,0,0
1817,High-Value,Rural,686.8098220850779,93,2.8646332470499574,44,23.788590606485005,Late Payment,2,1,0
1818,Low-Value,Rural,1261.5783248869266,7,2.431226176897839,41,14.062618288311599,Default,1,1,1
1819,High-Value,Urban,1931.7028472498298,85,6.867213460596568,37,8.59764997559905,Late Payment,0,0,0
1820,Medium-Value,Urban,281.59145055894214,88,3.6152130601419605,9,1.8004921496174286,Paid on Time,2,1,0
1821,Low-Value,Rural,142.84352090716422,9,9.765551868919848,30,10.077690285718992,Late Payment,2,0,0
1822,Low-Value,Urban,205.92423709362322,112,5.063606551672061,13,21.688052223731002,Paid on Time,2,0,0
1823,Low-Value,Rural,199.57080427627773,28,2.004373180062687,48,5.28079893057536,Default,2,1,1
1824,Low-Value,Suburban,1824.8501297770683,39,7.172336495548402,42,10.885502028909904,Paid on Time,0,0,0
1825,Medium-Value,Rural,1470.390025074267,117,3.7554336321951816,16,1.5867123894482553,Paid on Time,0,1,0
1826,Low-Value,Suburban,1386.5020957729287,64,2.33728684859262,46,21.930895093553744,Late Payment,0,1,0
1827,Medium-Value,Urban,1092.888358497438,115,4.8054102660092886,2,26.539808364484085,Late Payment,1,0,0
1828,Medium-Value,Urban,1585.7099722470887,20,9.678000502785503,31,17.487321212952992,Default,0,0,1
1829,Medium-Value,Suburban,395.73118624702255,102,4.70287518748417,43,1.750291070886299,Late Payment,2,0,0
1830,Medium-Value,Urban,844.6882605980311,23,4.126003891579571,19,7.31113406393646,Default,1,0,1
1831,High-Value,Suburban,1031.0080764522527,72,5.000580658623737,11,13.715604923552917,Paid on Time,1,0,0
1832,High-Value,Urban,309.77804558577986,59,1.1090413503968353,14,18.03985539628308,Paid on Time,2,1,0
1833,Low-Value,Rural,897.0760477412822,107,2.1979138473875266,47,15.392013931643664,Late Payment,1,1,0
1834,High-Value,Urban,701.3533805989787,117,8.647071563211469,25,27.56011534592687,Paid on Time,2,0,0
1835,High-Value,Rural,167.60607700757902,25,9.802309708850624,7,28.220453175643655,Paid on Time,2,0,0
1836,Low-Value,Rural,359.79726518554696,8,2.4214733704331324,15,4.107421413635801,Default,2,1,1
1837,Low-Value,Suburban,1551.6699640181964,19,5.819660365482175,30,5.013335468012821,Late Payment,0,0,0
1838,Low-Value,Urban,134.27202805882447,55,9.697000904250793,31,11.383592454739544,Default,2,0,1
1839,High-Value,Suburban,1875.081268283086,98,2.4092323856106743,24,13.215811575117241,Paid on Time,0,1,0
1840,High-Value,Urban,264.2068016497511,35,2.676786557522052,25,17.995934087172643,Paid on Time,2,1,0
1841,Low-Value,Rural,1618.5523789865704,105,9.341347185355586,8,23.421632743842043,Paid on Time,0,0,0
1842,Medium-Value,Rural,1807.3714277925944,35,7.351188818071442,30,4.937263461290534,Late Payment,0,0,0
1843,Low-Value,Urban,1888.1576112158496,117,2.3677001815794467,36,24.27655118624867,Paid on Time,0,1,0
1844,Medium-Value,Urban,1748.2063446423479,72,4.541434040067488,14,18.69082109078411,Paid on Time,0,0,0
1845,Medium-Value,Suburban,646.3450749083421,21,1.506429497932395,29,29.445649363055047,Default,2,1,1
1846,Low-Value,Urban,732.8655495431063,0,4.894043805259248,27,19.883862664393437,Late Payment,1,0,0
1847,Low-Value,Urban,910.4368273591443,68,8.001113450383333,36,21.766653637480815,Paid on Time,1,0,0
1848,Low-Value,Urban,364.6637098734916,72,5.985748491275145,34,6.661057125662915,Default,2,0,1
1849,High-Value,Suburban,142.31766462772532,36,6.826979096345828,21,23.296996705412052,Paid on Time,2,0,0
1850,Medium-Value,Urban,1751.3310671339657,101,3.941381189801883,38,3.2987191528120365,Default,0,1,1
1851,High-Value,Rural,1152.844560799867,82,2.452563259703137,11,20.039382649457394,Paid on Time,1,1,0
1852,High-Value,Suburban,1256.573590138611,71,1.1180500819613597,33,2.6116143566123395,Late Payment,1,1,0
1853,Low-Value,Suburban,1861.2781021538112,105,8.391811098964109,15,4.341548817978307,Late Payment,0,0,0
1854,High-Value,Rural,1363.7283384158698,106,6.72989103411209,12,4.128121955181133,Default,0,0,1
1855,Low-Value,Rural,1412.6216582456454,95,3.063891171589195,24,2.5220378798541327,Paid on Time,0,1,0
1856,Medium-Value,Rural,1595.24043202981,12,4.765905640695653,37,10.313028591430994,Late Payment,0,0,0
1857,Low-Value,Urban,321.0620547290672,83,8.212989418553029,11,29.836221279173547,Paid on Time,2,0,0
1858,High-Value,Rural,784.3080911062038,99,5.848301674822471,19,11.098535685384553,Late Payment,1,0,0
1859,High-Value,Urban,1939.5950626363958,42,3.7014388880138047,1,23.062501486817943,Default,0,1,1
1860,Low-Value,Suburban,1853.5671483911524,107,3.404660654536169,17,4.837193459855916,Late Payment,0,1,0
1861,Low-Value,Suburban,1779.743062989351,36,2.95852622003943,40,14.180241327698187,Paid on Time,0,1,0
1862,High-Value,Rural,958.9681696440476,93,8.413568921207528,16,6.3683592313818735,Paid on Time,1,0,0
1863,Medium-Value,Urban,1728.6666118149308,73,6.236743156161962,26,6.5708179327029175,Paid on Time,0,0,0
1864,Medium-Value,Rural,191.95217569695467,94,7.382414491313178,43,3.891011060647101,Default,2,0,1
1865,Low-Value,Rural,382.1831060885232,24,8.741083972576721,43,13.52928043781003,Default,2,0,1
1866,Medium-Value,Urban,886.5386271197028,92,9.881755322771946,15,3.190512701711413,Paid on Time,1,0,0
1867,High-Value,Rural,1018.4449266960402,87,3.2453522787770375,8,27.384529334314166,Paid on Time,1,1,0
1868,Low-Value,Suburban,600.663591689628,102,2.6281223871212163,30,13.989109325586677,Late Payment,2,1,0
1869,High-Value,Rural,777.3056746107961,20,5.157985085145536,14,25.31841810169856,Late Payment,1,0,0
1870,High-Value,Urban,409.2745919482007,40,1.3156415153067926,33,29.40446904145985,Late Payment,2,1,0
1871,Medium-Value,Urban,1029.3546602602237,72,8.125460934071754,42,20.655596185786948,Paid on Time,1,0,0
1872,Low-Value,Suburban,1608.3022564489363,41,8.95383998950944,7,27.143811956891028,Late Payment,0,0,0
1873,Low-Value,Urban,1356.584747956481,41,7.1743572887322555,18,4.925658094587069,Paid on Time,1,0,0
1874,Medium-Value,Urban,304.80526999452843,1,3.411955221072484,12,25.06981573001064,Default,2,1,1
1875,High-Value,Suburban,1026.4050464537604,67,2.108399265899115,2,8.8653026630893,Late Payment,1,1,0
1876,High-Value,Rural,1425.5281272814773,7,4.439297691278995,29,14.705343126422665,Paid on Time,0,0,0
1877,High-Value,Suburban,1106.8010634524883,95,8.50002058454728,21,19.750896823735637,Paid on Time,1,0,0
1878,High-Value,Rural,844.183633417543,60,4.130450234075032,7,27.2027641835212,Default,1,0,1
1879,Low-Value,Suburban,1281.6374004393685,13,1.3082911626397598,27,27.418820226962517,Default,1,1,1
1880,Low-Value,Rural,1940.4134640705236,112,3.4685233860261873,12,3.670968937113505,Default,0,1,1
1881,Medium-Value,Suburban,280.3250285555482,76,9.909510490681509,20,11.572109175810693,Default,2,0,1
1882,Medium-Value,Rural,841.0305154203653,20,7.090018800992949,14,24.002080993842284,Late Payment,1,0,0
1883,Low-Value,Suburban,872.5511207875817,23,9.107693469794151,10,21.391549787734537,Default,1,0,1
1884,Low-Value,Rural,1196.2378898899049,49,7.973787407509968,41,1.7642209056040121,Paid on Time,1,0,0
1885,High-Value,Suburban,389.131743575644,81,5.857349637939676,23,14.046792746651542,Paid on Time,2,0,0
1886,High-Value,Urban,435.6217567538921,44,2.3381998515548226,30,25.048339758584913,Paid on Time,2,1,0
1887,Medium-Value,Rural,642.1866333959239,63,4.137800305201459,47,22.39284868267941,Paid on Time,2,0,0
1888,Low-Value,Suburban,1916.1530822101872,63,6.253662027468,31,12.943643977637358,Paid on Time,0,0,0
1889,Medium-Value,Rural,1494.8063043387149,103,8.83569113858793,10,22.31967254805591,Default,0,0,1
1890,Low-Value,Rural,1357.217273213856,25,3.4180754127840967,19,16.985110564961587,Paid on Time,1,1,0
1891,High-Value,Suburban,1652.2196060490983,31,2.091041824062066,19,27.466240943980306,Default,0,1,1
1892,Medium-Value,Rural,342.39529094171655,107,6.029490857993357,44,18.026688057615768,Default,2,0,1
1893,Medium-Value,Suburban,1732.732357475128,56,2.588511002662501,23,12.621291185036675,Default,0,1,1
1894,Low-Value,Urban,1230.1821563862577,118,6.49325592389716,44,26.024698112478795,Default,1,0,1
1895,High-Value,Rural,737.1251141719773,119,3.371692982353588,41,2.446196426892586,Late Payment,1,1,0
1896,Medium-Value,Urban,1650.1249859168117,52,3.078667038705622,32,27.114808665486823,Late Payment,0,1,0
1897,High-Value,Rural,1624.8726152623858,32,4.59262688490002,20,21.194057620435775,Late Payment,0,0,0
1898,Medium-Value,Rural,1706.8463052617815,51,6.338725818021513,4,28.277569952298258,Late Payment,0,0,0
1899,High-Value,Rural,319.48401020326605,94,5.907859056543817,33,8.264641204681793,Late Payment,2,0,0
1900,Low-Value,Suburban,1941.7863654919745,17,3.202610295114825,48,21.152719574555977,Paid on Time,0,1,0
1901,Medium-Value,Urban,1923.2896922004893,34,9.020050070080385,1,24.474434740273843,Late Payment,0,0,0
1902,Medium-Value,Rural,779.192326453309,11,1.9889377276168094,13,21.360974813790428,Paid on Time,1,1,0
1903,High-Value,Suburban,225.19863460264733,50,1.3552080676690177,3,7.099677366388687,Paid on Time,2,1,0
1904,High-Value,Rural,417.4057719906928,88,6.424356424655778,12,8.992097474112466,Default,2,0,1
1905,Medium-Value,Suburban,1986.3785683449244,108,2.110664512589288,29,17.43552810512754,Default,0,1,1
1906,Low-Value,Rural,1169.7245920261598,94,5.54401732851065,31,13.955767478032316,Default,1,0,1
1907,High-Value,Urban,777.5814177694989,9,9.565959559686693,41,22.31839846407932,Late Payment,1,0,0
1908,High-Value,Urban,647.5851183150737,110,7.287222443075111,36,11.981624052523292,Paid on Time,2,0,0
1909,High-Value,Rural,588.2842970908004,51,6.557109223579844,2,25.924935133931953,Late Payment,2,0,0
1910,Medium-Value,Suburban,1361.890253603516,33,6.173247023850526,22,13.525691746065757,Default,0,0,1
1911,Medium-Value,Rural,896.8368798874033,114,2.615853269796335,22,2.1611971407289796,Default,1,1,1
1912,Medium-Value,Suburban,1934.280328800362,66,4.89383042165294,41,1.5035582006634254,Paid on Time,0,0,0
1913,Medium-Value,Rural,1399.3017582261868,109,4.082711566300863,31,19.755534996451885,Paid on Time,0,0,0
1914,Low-Value,Suburban,1604.8847229930263,38,9.577668899998564,45,16.67604043017295,Default,0,0,1
1915,Low-Value,Urban,656.2089423080039,7,3.180882082336525,14,16.739594657332372,Late Payment,2,1,0
1916,Medium-Value,Rural,250.4541773063891,95,5.243647342564462,29,23.91026146482492,Late Payment,2,0,0
1917,Low-Value,Urban,1026.863391025574,106,9.44271426948625,35,11.895886804551868,Paid on Time,1,0,0
1918,High-Value,Urban,697.7049384378319,28,8.102625871953835,9,29.867962930254556,Default,2,0,1
1919,High-Value,Rural,483.958013515055,21,9.680637153559807,47,28.420372917685714,Late Payment,2,0,0
1920,High-Value,Rural,1910.0200485216367,83,6.474972296322919,32,1.3758912475769165,Paid on Time,0,0,0
1921,Medium-Value,Suburban,943.5776072498576,69,4.004081692713406,27,26.97654027776393,Paid on Time,1,0,0
1922,High-Value,Suburban,431.9463248926927,60,8.43984797917653,10,20.735939860733108,Paid on Time,2,0,0
1923,Low-Value,Urban,477.43624009416436,42,3.6231064423603354,25,15.560619767665012,Late Payment,2,1,0
1924,Medium-Value,Suburban,633.3485106827286,48,2.4829552172069733,49,17.89967674872723,Paid on Time,2,1,0
1925,Low-Value,Suburban,1998.7009095604542,28,7.356599326351066,45,25.41386353466532,Late Payment,0,0,0
1926,High-Value,Rural,609.2218509872349,105,6.750600971809234,33,28.58008437011769,Paid on Time,2,0,0
1927,High-Value,Suburban,724.723428699062,119,8.910540123358558,11,17.24967511735683,Late Payment,2,0,0
1928,High-Value,Urban,1352.7234431696027,80,9.657322820344456,37,6.257451968469107,Default,1,0,1
1929,Medium-Value,Suburban,658.5266151795668,30,8.714778285020987,9,19.552865530845683,Late Payment,2,0,0
1930,Low-Value,Urban,510.0280770134174,52,1.540196178294437,7,3.2103500832688394,Default,2,1,1
1931,Medium-Value,Rural,401.4106546342375,33,6.9806208968404135,7,19.419023368211164,Paid on Time,2,0,0
1932,Medium-Value,Urban,694.0970635528051,37,8.062591715776412,34,24.44974227327933,Late Payment,2,0,0
1933,High-Value,Suburban,301.23981029466967,56,9.83735851915159,19,11.246611658090721,Paid on Time,2,0,0
1934,Medium-Value,Rural,135.4285141880875,100,4.371951695613704,20,3.064348303400037,Default,2,0,1
1935,Medium-Value,Suburban,1628.8192249358867,3,2.528934285440331,42,21.07455772397428,Paid on Time,0,1,0
1936,High-Value,Rural,362.00039058769545,1,8.67639755617499,25,10.840533754888794,Paid on Time,2,0,0
1937,Medium-Value,Rural,1574.3560146489604,11,3.857200692692998,5,8.223802904535997,Paid on Time,0,1,0
1938,High-Value,Suburban,1615.3307100746536,34,6.38381706214473,48,20.986271009354017,Default,0,0,1
1939,High-Value,Suburban,1122.047100025562,69,4.509052877916998,29,29.11800759835505,Default,1,0,1
1940,High-Value,Rural,688.3957207946077,119,4.62093631082795,27,22.614348945346386,Late Payment,2,0,0
1941,High-Value,Rural,375.56219412478805,109,7.592180312597065,25,15.249151176221888,Late Payment,2,0,0
1942,Medium-Value,Suburban,1499.9297027698983,71,4.253276128059448,37,18.414810950300296,Late Payment,0,0,0
1943,High-Value,Urban,1242.6352733653932,20,7.237676016734382,15,5.126088351887876,Late Payment,1,0,0
1944,High-Value,Suburban,1345.361567337772,116,1.1289560990707188,48,24.58318528480143,Paid on Time,1,1,0
1945,Medium-Value,Rural,116.47127070574898,109,3.921826510034884,4,18.52455530773115,Default,2,1,1
1946,Medium-Value,Suburban,1862.2823298448666,60,3.871396282182964,14,29.0090815419425,Default,0,1,1
1947,Low-Value,Urban,225.95135614844546,34,7.739517573070453,49,29.40501768040849,Paid on Time,2,0,0
